City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
539,umm kaddadah,SD,2021-08-02 00:57:21,13.6017,26.6876,81.23,63,23,16.42,few clouds
540,tarauaca,BR,2021-08-02 00:57:21,-8.1614,-70.7656,70.21,51,5,2.89,clear sky
541,san cristobal,VE,2021-08-02 00:57:21,7.7669,-72.225,75.38,98,100,5.86,overcast clouds
542,morehead,US,2021-08-02 00:57:22,37.2711,-87.1764,76.75,77,1,0.0,clear sky
543,aransas pass,US,2021-08-02 00:57:23,27.9095,-97.15,87.82,80,40,3.0,scattered clouds
544,makokou,GA,2021-08-02 00:57:23,0.5738,12.8642,68.95,97,100,3.91,moderate rain
545,sturgis,US,2021-08-02 00:57:24,41.7992,-85.4192,68.25,47,90,6.91,overcast clouds
546,batagay,RU,2021-08-02 00:57:24,67.6333,134.6333,68.92,34,0,0.94,clear sky
547,flinders,AU,2021-08-02 00:57:25,-34.5833,150.8552,64.06,95,11,3.0,few clouds
548,aktanysh,RU,2021-08-02 00:57:25,55.7216,54.0829,63.14,69,12,6.53,few clouds
549,kindersley,CA,2021-08-02 00:57:26,51.4668,-109.1682,94.78,22,1,8.05,clear sky
550,severo-yeniseyskiy,RU,2021-08-02 00:55:57,60.3725,93.0408,59.04,70,84,4.47,broken clouds
551,staraya poltavka,RU,2021-08-02 00:57:26,50.4772,46.4814,73.9,44,0,5.88,clear sky
552,revadanda,IN,2021-08-02 00:57:26,18.5503,72.9278,82.4,85,100,14.99,overcast clouds
553,shahpur,IN,2021-08-02 00:57:27,16.7,76.8333,74.35,77,100,15.14,overcast clouds
554,atlantic city,US,2021-08-02 00:53:45,39.3643,-74.4229,73.0,82,88,3.22,moderate rain
555,amarante do maranhao,BR,2021-08-02 00:57:27,-5.5667,-46.7422,78.84,44,96,2.35,overcast clouds
556,mitsamiouli,KM,2021-08-02 00:53:40,-11.3847,43.2844,75.65,65,3,11.54,clear sky
557,pangkalanbuun,ID,2021-08-02 00:57:28,-2.6833,111.6167,81.79,73,61,4.05,broken clouds
558,ruston,US,2021-08-02 00:57:28,32.5232,-92.6379,89.29,88,42,4.43,scattered clouds
559,eureka,US,2021-08-02 00:57:29,40.8021,-124.1637,71.2,82,20,5.01,few clouds
560,the valley,AI,2021-08-02 00:57:29,18.217,-63.0578,82.81,75,0,14.09,clear sky
561,dukat,RU,2021-08-02 00:57:30,62.55,155.55,33.8,100,100,7.34,light rain
562,talara,PE,2021-08-02 00:54:43,-4.5772,-81.2719,65.28,87,0,20.15,clear sky
563,porangatu,BR,2021-08-02 00:57:30,-13.4408,-49.1486,74.95,38,7,3.42,clear sky
564,ballyshannon,IE,2021-08-02 00:57:31,54.5,-8.1833,52.61,86,100,1.92,overcast clouds
565,bronnoysund,NO,2021-08-02 00:57:31,65.4625,12.1997,46.4,81,75,3.44,broken clouds
566,suraabad,AZ,2021-08-02 00:57:31,40.8192,49.4687,73.58,52,100,6.42,overcast clouds
567,samarai,PG,2021-08-02 00:57:32,-10.6167,150.6667,78.42,65,94,8.19,overcast clouds
568,waingapu,ID,2021-08-02 00:57:32,-9.6567,120.2641,82.85,63,100,13.85,overcast clouds
569,rumonge,BI,2021-08-02 00:57:33,-3.9736,29.4386,73.6,51,68,1.12,broken clouds
570,tuatapere,NZ,2021-08-02 00:57:33,-46.1333,167.6833,45.82,89,100,5.68,light rain
571,durusu,TR,2021-08-02 00:57:33,41.3053,28.6767,77.18,92,0,4.0,clear sky
572,villa carlos paz,AR,2021-08-02 00:57:34,-31.4241,-64.4978,53.38,55,0,1.99,clear sky
573,mongu,ZM,2021-08-02 00:57:34,-15.2484,23.1274,55.33,58,0,6.35,clear sky
574,liverpool,GB,2021-08-02 00:57:09,53.4106,-2.9779,58.37,78,75,5.75,broken clouds
575,shamgarh,IN,2021-08-02 00:57:35,24.1833,75.6333,72.27,96,100,17.29,moderate rain
576,brasileia,BR,2021-08-02 00:57:35,-11.0161,-68.7481,70.45,45,0,3.09,clear sky
577,kohima,IN,2021-08-02 00:57:35,25.6667,94.1167,68.07,96,56,1.95,broken clouds
578,elko,US,2021-08-02 00:53:53,41.0002,-115.5012,79.23,53,82,5.01,broken clouds
579,jijiga,ET,2021-08-02 00:57:36,9.35,42.8,59.72,79,21,15.37,few clouds
580,evensk,RU,2021-08-02 00:57:37,61.95,159.2333,50.05,74,100,18.7,overcast clouds
581,pitimbu,BR,2021-08-02 00:56:23,-7.4706,-34.8086,73.99,83,26,16.58,scattered clouds
582,asyut,EG,2021-08-02 00:57:37,27.181,31.1837,86.18,18,4,5.77,clear sky
583,yining,CN,2021-08-02 00:57:38,29.0361,114.5636,88.97,66,0,2.13,light rain
584,alekseyevsk,RU,2021-08-02 00:57:38,57.8406,108.3492,65.46,52,99,8.28,overcast clouds
585,mount hagen,PG,2021-08-02 00:57:38,-5.8581,144.2274,66.96,77,75,0.0,haze
586,saint-augustin,CA,2021-08-02 00:57:39,51.226,-58.6502,57.81,83,100,10.83,overcast clouds
587,asfi,MA,2021-08-02 00:55:09,32.2994,-9.2372,66.24,84,4,12.44,clear sky
588,mosjoen,NO,2021-08-02 00:57:40,65.836,13.1908,46.4,79,98,3.71,overcast clouds
589,hamilton,US,2021-08-02 00:53:56,39.1834,-84.5333,74.95,67,1,1.01,clear sky
590,bijie,CN,2021-08-02 00:57:40,27.3125,105.2942,72.97,66,1,0.92,clear sky
591,quixeramobim,BR,2021-08-02 00:57:40,-5.1992,-39.2928,74.62,57,75,7.14,broken clouds
592,baghdad,IQ,2021-08-02 00:55:09,33.3406,44.4009,94.91,20,0,4.61,clear sky
593,peterhead,GB,2021-08-02 00:57:41,57.5058,-1.7981,52.2,79,100,11.25,overcast clouds
594,jevargi,IN,2021-08-02 00:57:41,17.0167,76.7667,74.93,78,100,15.5,overcast clouds
595,severnyy,RU,2021-08-02 00:57:41,50.677,36.5532,71.64,68,0,0.0,clear sky
596,buraydah,SA,2021-08-02 00:57:42,26.326,43.975,88.25,10,5,1.1,clear sky
597,devrek,TR,2021-08-02 00:57:42,41.2192,31.9558,64.96,62,0,5.19,clear sky
598,jeannette,US,2021-08-02 00:57:43,40.3281,-79.6153,66.49,89,1,1.01,clear sky
599,kiskunmajsa,HU,2021-08-02 00:57:43,46.4903,19.74,64.9,88,100,11.9,overcast clouds
600,bobo dioulasso,BF,2021-08-02 00:57:43,11.1771,-4.2979,75.65,94,0,0.0,clear sky
601,abu zabad,SD,2021-08-02 00:57:44,12.35,29.25,73.99,75,100,10.0,overcast clouds
602,besikduzu,TR,2021-08-02 00:57:44,41.052,39.2284,78.69,84,40,3.6,scattered clouds
603,dandong,CN,2021-08-02 00:57:44,40.1292,124.3947,74.91,85,100,5.95,overcast clouds
604,shirokiy,RU,2021-08-02 00:57:45,49.758,129.523,62.94,98,100,2.75,overcast clouds
605,thinadhoo,MV,2021-08-02 00:57:45,0.5333,72.9333,81.52,71,78,3.2,heavy intensity rain
606,fredericksburg,US,2021-08-02 00:52:59,38.3032,-77.4605,77.04,85,1,0.0,clear sky
607,buin,CL,2021-08-02 00:57:45,-33.7333,-70.75,66.74,26,2,3.87,clear sky
608,isla aguada,MX,2021-08-02 00:57:46,18.7833,-91.4667,80.64,78,96,11.61,overcast clouds
609,kashi,CN,2021-08-02 00:57:46,39.4547,75.9797,70.81,56,90,6.71,dust
610,japura,ID,2021-08-02 00:57:46,-0.3167,102.35,77.41,90,100,3.0,overcast clouds
611,nchelenge,ZM,2021-08-02 00:57:47,-9.3451,28.734,62.01,63,7,6.11,clear sky
612,monopoli,IT,2021-08-02 00:57:47,40.9559,17.2896,91.08,39,85,8.68,overcast clouds
613,staraya toropa,RU,2021-08-02 00:57:48,56.2801,31.6702,61.21,66,100,4.7,light rain
614,viedma,AR,2021-08-02 00:57:48,-40.8135,-62.9967,51.21,50,0,16.75,clear sky
615,heihe,CN,2021-08-02 00:57:48,50.2441,127.4902,63.18,74,100,7.07,overcast clouds
616,port said,EG,2021-08-02 00:57:49,31.2565,32.2841,82.38,83,0,5.75,clear sky
617,ndioum,SN,2021-08-02 00:57:49,16.5129,-14.6471,89.49,54,100,13.56,overcast clouds
618,burevestnik,RU,2021-08-02 00:57:50,56.144,43.7883,67.75,68,0,4.47,clear sky
619,sao jose da coroa grande,BR,2021-08-02 00:57:50,-8.8978,-35.1478,73.31,80,4,12.84,clear sky
620,podosinovets,RU,2021-08-02 00:57:50,60.2776,47.0659,57.83,99,62,4.94,broken clouds
621,kenai,US,2021-08-02 00:57:51,60.5544,-151.2583,75.02,71,1,6.42,clear sky
622,comodoro rivadavia,AR,2021-08-02 00:56:09,-45.8667,-67.5,62.46,22,0,18.41,clear sky
623,rincon,US,2021-08-02 00:54:10,32.296,-81.2354,85.21,90,17,4.63,few clouds
624,tiksi,RU,2021-08-02 00:57:51,71.6872,128.8694,51.28,65,31,6.22,scattered clouds
625,constantine,DZ,2021-08-02 00:57:52,36.365,6.6147,72.81,83,0,12.66,clear sky
626,san ramon,US,2021-08-02 00:57:52,37.7799,-121.978,87.67,54,4,8.99,clear sky
627,strezhevoy,RU,2021-08-02 00:57:52,60.7333,77.5889,57.18,77,100,7.05,overcast clouds
628,flagstaff,US,2021-08-02 00:56:49,35.1981,-111.6513,75.88,63,90,3.0,thunderstorm
629,college,US,2021-08-02 00:57:53,64.8569,-147.8028,77.58,56,75,0.0,broken clouds
630,paamiut,GL,2021-08-02 00:54:44,61.994,-49.6678,45.66,93,100,8.59,overcast clouds
631,ternate,ID,2021-08-02 00:57:54,0.8,127.4,82.87,76,73,6.51,broken clouds
632,great bend,US,2021-08-02 00:57:54,38.3645,-98.7648,82.89,44,0,5.99,clear sky
633,vernon,CA,2021-08-02 00:57:54,50.2581,-119.2691,71.62,81,100,1.14,overcast clouds
634,kawalu,ID,2021-08-02 00:57:55,-7.3817,108.2082,72.68,93,97,1.88,overcast clouds
635,bouillante,GP,2021-08-02 00:57:55,16.1304,-61.7692,79.83,79,0,8.19,clear sky
636,mandera,KE,2021-08-02 00:57:56,3.9366,41.867,74.73,67,77,17.98,broken clouds
637,konstantinovka,RU,2021-08-02 00:57:56,49.6167,127.9833,65.44,73,100,8.41,overcast clouds
638,outjo,NA,2021-08-02 00:57:56,-20.1167,16.15,53.82,33,0,10.54,clear sky
639,qasigiannguit,GL,2021-08-02 00:55:40,68.8193,-51.1922,50.47,58,0,9.15,clear sky
640,coahuayana,MX,2021-08-02 00:57:57,18.7333,-103.6833,83.1,81,47,3.74,scattered clouds
641,qostanay,KZ,2021-08-02 00:57:57,53.1667,63.5833,61.09,82,0,6.71,clear sky
642,banjarmasin,ID,2021-08-02 00:57:58,-3.3244,114.591,78.94,66,11,2.84,few clouds
643,sangar,RU,2021-08-02 00:57:58,63.9242,127.4739,74.77,39,92,6.4,overcast clouds
644,pundaguitan,PH,2021-08-02 00:54:27,6.3711,126.1689,84.16,73,97,7.25,overcast clouds
645,lerwick,GB,2021-08-02 00:57:58,60.1545,-1.1494,50.0,79,100,12.66,overcast clouds
646,mackay,AU,2021-08-02 00:57:59,-21.15,149.2,79.05,64,0,5.75,clear sky
647,hami,CN,2021-08-02 00:57:59,42.8,93.45,73.42,33,6,4.34,clear sky
648,winnemucca,US,2021-08-02 00:58:00,40.973,-117.7357,84.11,19,3,5.53,clear sky
649,boyolangu,ID,2021-08-02 00:58:00,-8.1181,111.8935,77.79,81,66,9.71,broken clouds
650,ygatimi,PY,2021-08-02 00:58:00,-24.0833,-55.5,56.16,68,58,3.24,broken clouds
651,ronne,DK,2021-08-02 00:58:01,55.1009,14.7066,62.51,67,75,14.97,broken clouds
652,poum,NC,2021-08-02 00:58:01,-20.2333,164.0167,69.49,55,3,12.15,clear sky
653,west bay,KY,2021-08-02 00:58:01,19.3667,-81.4167,85.06,83,20,1.99,few clouds
654,ukiah,US,2021-08-02 00:58:02,39.1502,-123.2078,94.51,33,1,5.99,clear sky
655,pedra branca,BR,2021-08-02 00:58:02,-5.4542,-39.7172,69.1,64,69,6.33,broken clouds
656,erzin,TR,2021-08-02 00:58:03,36.9559,36.2,77.0,73,0,1.95,clear sky
657,churapcha,RU,2021-08-02 00:58:03,62.0025,132.4325,78.33,26,46,11.5,scattered clouds
658,elizabeth city,US,2021-08-02 00:58:03,36.2946,-76.2511,80.02,95,10,5.01,clear sky
659,ulladulla,AU,2021-08-02 00:58:04,-35.35,150.4667,63.88,57,0,6.91,clear sky
660,san angelo,US,2021-08-02 00:58:04,31.4638,-100.437,82.63,81,100,4.0,overcast clouds
661,taoudenni,ML,2021-08-02 00:58:04,22.6783,-3.9836,96.1,26,54,13.89,broken clouds
662,sakrand,PK,2021-08-02 00:58:05,26.1384,68.2736,80.55,83,20,6.91,haze
663,noyabrsk,RU,2021-08-02 00:58:05,63.1994,75.4507,59.14,70,100,9.78,overcast clouds
664,kosonsoy,UZ,2021-08-02 00:58:06,41.2561,71.5508,72.16,29,100,5.7,overcast clouds
665,yaviza,PA,2021-08-02 00:58:06,8.1537,-77.6931,76.42,97,100,0.6,overcast clouds
666,hornepayne,CA,2021-08-02 00:58:06,49.2138,-84.7705,56.75,78,100,4.0,overcast clouds
667,cadereyta,MX,2021-08-02 00:58:07,25.5833,-99.9833,92.34,32,5,12.15,clear sky
668,fukue,JP,2021-08-02 00:58:07,32.6881,128.8419,84.56,84,75,10.36,broken clouds
669,aasiaat,GL,2021-08-02 00:58:07,68.7098,-52.8699,39.15,82,0,6.98,clear sky
670,tashigang,BT,2021-08-02 00:58:08,27.3331,91.5542,73.89,90,71,0.65,broken clouds
671,nampa,US,2021-08-02 00:57:00,43.5407,-116.5635,81.64,72,1,4.61,clear sky
672,katima mulilo,NA,2021-08-02 00:58:08,-17.5,24.2667,56.53,57,0,4.32,clear sky
673,sweetwater,US,2021-08-02 00:58:08,25.7634,-80.3731,87.03,76,33,8.88,light rain
674,takoradi,GH,2021-08-02 00:58:09,4.8845,-1.7554,74.88,90,6,5.46,clear sky
675,innisfail,AU,2021-08-02 00:58:09,-17.5333,146.0333,76.35,57,0,7.38,clear sky
676,basco,PH,2021-08-02 00:58:09,20.4487,121.9702,81.55,89,100,28.25,light rain
677,santa fe,AR,2021-08-02 00:58:10,-31.6333,-60.7,54.99,57,0,1.01,clear sky
678,port augusta,AU,2021-08-02 00:58:10,-32.5,137.7667,57.7,68,100,18.41,overcast clouds
679,tessalit,ML,2021-08-02 00:58:10,20.1986,1.0114,85.37,46,100,14.97,overcast clouds
680,zaltan,LY,2021-08-02 00:58:11,32.947,11.8665,86.14,47,0,11.14,clear sky
681,vostok,RU,2021-08-02 00:58:11,46.4856,135.8833,78.82,56,94,2.04,overcast clouds
682,zeya,RU,2021-08-02 00:58:12,53.75,127.2667,58.66,91,100,4.41,overcast clouds
683,namestovo,SK,2021-08-02 00:58:12,49.4079,19.4803,61.63,97,100,3.76,overcast clouds
684,khandbari,NP,2021-08-02 00:58:12,27.3747,87.2039,74.48,89,100,1.97,overcast clouds
685,saint anthony,US,2021-08-02 00:58:13,45.0205,-93.218,76.82,46,40,3.0,scattered clouds
686,bathsheba,BB,2021-08-02 00:58:13,13.2167,-59.5167,81.21,83,40,11.5,scattered clouds
687,pespire,HN,2021-08-02 00:58:13,13.5922,-87.3617,90.64,49,89,3.98,overcast clouds
688,porlamar,VE,2021-08-02 00:58:14,10.958,-63.8491,84.29,84,7,9.22,clear sky
689,salina cruz,MX,2021-08-02 00:58:14,16.1667,-95.2,86.54,62,99,12.91,overcast clouds
690,thio,NC,2021-08-02 00:58:15,-21.6167,166.2167,71.56,48,0,3.13,clear sky
691,korla,CN,2021-08-02 00:58:15,41.7597,86.1469,77.27,15,98,2.42,overcast clouds
692,melo,UY,2021-08-02 00:58:15,-32.3667,-54.1833,45.77,88,0,5.1,clear sky
693,orbetello,IT,2021-08-02 00:58:16,42.4408,11.2196,71.8,66,64,8.34,broken clouds
